num_vertices,edge_ratio,elapsed_time,weight,n_sol,n_oper
187,0.5,0.04381,229299,185,35151
187,0.75,0.044751,334111,185,35151
188,0.125,0.016266,62449,186,35527
188,0.25,0.025614,121182,186,35527
188,0.5,0.038103,235511,186,35527
188,0.75,0.06103,340204,186,35527
189,0.125,0.023123,63651,187,35905
189,0.25,0.024832,115850,187,35905
189,0.5,0.044816,233607,187,35905
189,0.75,0.192363,337632,187,35905
190,0.125,0.033999,64525,188,36285
190,0.25,0.026196,121715,188,36285
190,0.5,0.07864,235254,188,36285
190,0.75,0.051432,342277,188,36285
191,0.125,0.020552,66021,189,36667
191,0.25,0.029617,119987,189,36667
191,0.5,0.060596,239218,189,36667
191,0.75,0.073671,347799,189,36667
192,0.125,0.020104,65786,190,37051
192,0.25,0.02673,123571,190,37051
192,0.5,0.044747,236844,190,37051
192,0.75,0.065186,354307,190,37051
193,0.125,0.018051,65479,191,37437
193,0.25,0.027446,122643,191,37437
193,0.5,0.047149,242060,191,37437
193,0.75,0.053178,359801,191,37437
194,0.125,0.018969,69080,192,37825
194,0.25,0.033274,131477,192,37825
194,0.5,0.038889,245102,192,37825
194,0.75,0.065277,356564,192,37825
195,0.125,0.020329,66186,193,38215
195,0.25,0.040194,127072,193,38215
195,0.5,0.068474,246647,193,38215
195,0.75,0.081328,354804,193,38215
196,0.125,0.043381,69639,194,38607
196,0.25,0.079089,127406,194,38607
196,0.5,0.131768,248751,194,38607
196,0.75,0.090873,368801,194,38607
197,0.125,0.030713,69266,195,39001
197,0.25,0.034801,131343,195,39001
197,0.5,0.058447,255953,195,39001
197,0.75,0.064071,373779,195,39001
198,0.125,0.021546,71758,196,39397
198,0.25,0.034407,131152,196,39397
198,0.5,0.045839,255748,196,39397
198,0.75,0.05815,378109,196,39397
199,0.125,0.024281,72838,197,39795
199,0.25,0.027326,130372,197,39795
199,0.5,0.056086,259099,197,39795
199,0.75,0.060836,369420,197,39795
200,0.125,0.022128,73166,198,40195
200,0.25,0.028753,131608,198,40195
200,0.5,0.043175,262340,198,40195
200,0.75,0.065251,386410,198,40195
201,0.125,0.022006,72272,199,40597
201,0.25,0.031988,136280,199,40597
201,0.5,0.046587,260873,199,40597
201,0.75,0.054566,385036,199,40597
202,0.125,0.021248,73562,200,41001
202,0.25,0.032694,135787,200,41001
202,0.5,0.050965,265809,200,41001
202,0.75,0.053907,390311,200,41001
203,0.125,0.020521,73590,201,41407
203,0.25,0.034347,135563,201,41407
203,0.5,0.050735,266718,201,41407
203,0.75,0.070271,395318,201,41407
204,0.125,0.020308,73353,202,41815
204,0.25,0.02942,138481,202,41815
204,0.5,0.050026,270302,202,41815
204,0.75,0.07112,405934,202,41815
205,0.125,0.024091,75007,203,42225
205,0.25,0.032421,141311,203,42225
205,0.5,0.055126,270351,203,42225
205,0.75,0.072476,400496,203,42225
206,0.125,0.030117,73477,204,42637
206,0.25,0.04432,140062,204,42637
206,0.5,0.058131,278453,204,42637
206,0.75,0.069954,405512,204,42637
207,0.125,0.02601,74289,205,43051
207,0.25,0.053627,143967,205,43051
207,0.5,0.045326,280432,205,43051
207,0.75,0.059761,408367,205,43051
208,0.125,0.023263,76573,206,43467
208,0.25,0.035067,145949,206,43467
208,0.5,0.052945,280547,206,43467
208,0.75,0.107898,415191,206,43467
209,0.125,0.026497,75504,207,43885
209,0.25,0.033787,144269,207,43885
209,0.5,0.053518,282750,207,43885
209,0.75,0.075628,420136,207,43885
210,0.125,0.023849,79942,208,44305
210,0.25,0.0323,145253,208,44305
210,0.5,0.051033,281789,208,44305
210,0.75,0.064775,419992,208,44305
211,0.125,0.022325,75987,209,44727
211,0.25,0.034132,151508,209,44727
211,0.5,0.049329,282254,209,44727
211,0.75,0.075073,430480,209,44727
212,0.125,0.027087,79063,210,45151
212,0.25,0.028198,148731,210,45151
212,0.5,0.056601,290781,210,45151
212,0.75,0.07304,426072,210,45151
213,0.125,0.025917,82632,211,45577
213,0.25,0.029768,148567,211,45577
213,0.5,0.051148,291044,211,45577
213,0.75,0.060084,425462,211,45577
214,0.125,0.021008,78823,212,46005
214,0.25,0.031649,153021,212,46005
214,0.5,0.057587,294705,212,46005
214,0.75,0.058183,430543,212,46005
215,0.125,0.023634,83789,213,46435
215,0.25,0.034482,153827,213,46435
215,0.5,0.045918,301293,213,46435
215,0.75,0.078989,441358,213,46435
216,0.125,0.025141,83532,214,46867
216,0.25,0.040539,151776,214,46867
216,0.5,0.053789,307185,214,46867
216,0.75,0.066703,445448,214,46867
217,0.125,0.024017,81282,215,47301
217,0.25,0.039043,157171,215,47301
217,0.5,0.059274,308598,215,47301
217,0.75,0.073333,447127,215,47301
218,0.125,0.027875,84384,216,47737
218,0.25,0.039226,160732,216,47737
218,0.5,0.059512,305323,216,47737
218,0.75,0.092952,448540,216,47737
219,0.125,0.025698,86102,217,48175
219,0.25,0.042394,159677,217,48175
219,0.5,0.060038,310743,217,48175
219,0.75,0.072996,458199,217,48175
220,0.125,0.026555,87896,218,48615
220,0.25,0.03319,161258,218,48615
220,0.5,0.060257,310858,218,48615
220,0.75,0.06518,451231,218,48615
221,0.125,0.024969,87841,219,49057
221,0.25,0.0344,165662,219,49057
221,0.5,0.056692,315774,219,49057
221,0.75,0.080974,457781,219,49057
222,0.125,0.028483,87810,220,49501
222,0.25,0.047255,160885,220,49501
222,0.5,0.060959,322632,220,49501
222,0.75,0.082207,466870,220,49501
223,0.125,0.02761,89240,221,49947
223,0.25,0.04184,164586,221,49947
223,0.5,0.063376,316976,221,49947
223,0.75,0.082465,473998,221,49947
224,0.125,0.040657,91238,222,50395
224,0.25,0.043765,164888,222,50395
224,0.5,0.078547,322262,222,50395
224,0.75,0.096814,481997,222,50395
225,0.125,0.035942,89773,223,50845
225,0.25,0.052811,168382,223,50845
225,0.5,0.084265,325128,223,50845
225,0.75,0.114384,486599,223,50845
226,0.125,0.038901,93173,224,51297
226,0.25,0.042582,168834,224,51297
226,0.5,0.114783,332542,224,51297
226,0.75,0.099684,482844,224,51297
227,0.125,0.178496,91140,225,51751
227,0.25,0.054429,172340,225,51751
227,0.5,0.089346,331627,225,51751
227,0.75,0.102493,491882,225,51751
228,0.125,0.028746,91623,226,52207
228,0.25,0.056262,173317,226,52207
228,0.5,0.076862,335899,226,52207
228,0.75,0.122794,491747,226,52207
229,0.125,0.027303,92778,227,52665
229,0.25,0.045309,178456,227,52665
229,0.5,0.06507,345378,227,52665
229,0.75,0.086866,500139,227,52665
230,0.125,0.042129,95516,228,53125
230,0.25,0.043116,175543,228,53125
230,0.5,0.061904,337521,228,53125
230,0.75,0.077226,511803,228,53125
231,0.125,0.03102,94272,229,53587
231,0.25,0.046315,177687,229,53587
231,0.5,0.060237,342259,229,53587
231,0.75,0.07634,506478,229,53587
232,0.125,0.027669,95037,230,54051
232,0.25,0.04754,183543,230,54051
232,0.5,0.071112,351939,230,54051
232,0.75,0.101701,506905,230,54051
233,0.125,0.037281,97746,231,54517
233,0.25,0.042274,179200,231,54517
233,0.5,0.063917,353988,231,54517
233,0.75,0.09122,521716,231,54517
234,0.125,0.047483,98196,232,54985
234,0.25,0.051629,182945,232,54985
234,0.5,0.057867,349871,232,54985
234,0.75,0.084929,516669,232,54985
235,0.125,0.030627,95580,233,55455
235,0.25,0.055797,185604,233,55455
235,0.5,0.071043,356051,233,55455
235,0.75,0.094522,523982,233,55455
236,0.125,0.035714,95289,234,55927
236,0.25,0.049851,184523,234,55927
236,0.5,0.078233,363259,234,55927
236,0.75,0.083598,536950,234,55927
237,0.125,0.03284,98492,235,56401
237,0.25,0.044098,187555,235,56401
237,0.5,0.078199,365758,235,56401
237,0.75,0.089811,531378,235,56401
238,0.125,0.035057,100394,236,56877
238,0.25,0.044229,190684,236,56877
238,0.5,0.077417,364813,236,56877
238,0.75,0.144441,529836,236,56877
239,0.125,0.03739,102544,237,57355
239,0.25,0.04353,189503,237,57355
239,0.5,0.065045,368745,237,57355
239,0.75,0.089626,532429,237,57355
240,0.125,0.031009,105070,238,57835
240,0.25,0.045505,192969,238,57835
240,0.5,0.063201,375802,238,57835
240,0.75,0.098861,538318,238,57835
241,0.125,0.031536,101302,239,58317
241,0.25,0.041386,197574,239,58317
241,0.5,0.061978,374698,239,58317
241,0.75,0.077447,542120,239,58317
242,0.125,0.028951,103454,240,58801
242,0.25,0.043489,198747,240,58801
242,0.5,0.063179,381335,240,58801
242,0.75,0.096085,558020,240,58801
243,0.125,0.029303,105400,241,59287
243,0.25,0.049031,197741,241,59287
243,0.5,0.065091,381310,241,59287
243,0.75,0.081107,571179,241,59287
244,0.125,0.029966,103462,242,59775
244,0.25,0.047817,197514,242,59775
244,0.5,0.071663,382411,242,59775
244,0.75,0.086091,561519,242,59775
245,0.125,0.03848,102464,243,60265
245,0.25,0.054959,201207,243,60265
245,0.5,0.083036,384494,243,60265
245,0.75,0.095346,568248,243,60265
246,0.125,0.038653,107827,244,60757
246,0.25,0.046404,205181,244,60757
246,0.5,0.068262,387611,244,60757
246,0.75,0.109549,573049,244,60757
247,0.125,0.033268,106401,245,61251
247,0.25,0.041938,207373,245,61251
247,0.5,0.067765,393629,245,61251
247,0.75,0.249978,584664,245,61251
248,0.125,0.041228,109309,246,61747
248,0.25,0.047113,205911,246,61747
248,0.5,0.071419,389285,246,61747
248,0.75,0.108393,579248,246,61747
249,0.125,0.039229,108971,247,62245
249,0.25,0.04992,207332,247,62245
249,0.5,0.080829,397185,247,62245
249,0.75,0.105958,595113,247,62245
250,0.125,0.035855,109850,248,62745
250,0.25,0.056956,212862,248,62745
250,0.5,0.076656,400557,248,62745
250,0.75,0.101698,584330,248,62745
251,0.125,0.036243,109595,249,63247
251,0.25,0.052529,211434,249,63247
251,0.5,0.069068,410275,249,63247
251,0.75,0.095999,588228,249,63247
252,0.125,0.03782,112906,250,63751
252,0.25,0.050244,213900,250,63751
252,0.5,0.072526,411090,250,63751
252,0.75,0.089231,608882,250,63751
253,0.125,0.041313,111193,251,64257
253,0.25,0.062766,209747,251,64257
253,0.5,0.090279,417215,251,64257
253,0.75,0.130367,604640,251,64257
254,0.125,0.037035,115312,252,64765
254,0.25,0.05037,216129,252,64765
254,0.5,0.073785,412030,252,64765
254,0.75,0.116397,618067,252,64765
255,0.125,0.039896,112189,253,65275
255,0.25,0.053925,221355,253,65275
255,0.5,0.078804,416858,253,65275
255,0.75,0.105047,607715,253,65275
256,0.125,0.047943,115556,254,65787
256,0.25,0.061327,220944,254,65787
256,0.5,0.088248,424674,254,65787
256,0.75,0.100007,618783,254,65787
257,0.125,0.044378,115872,255,66301
257,0.25,0.06219,223668,255,66301
257,0.5,0.088661,426041,255,66301
257,0.75,0.109135,631356,255,66301
258,0.125,0.035138,115368,256,66817
258,0.25,0.068908,217984,256,66817
258,0.5,0.083737,426905,256,66817
258,0.75,0.140606,622819,256,66817
259,0.125,0.038024,120678,257,67335
259,0.25,0.058871,224158,257,67335
259,0.5,0.099147,433252,257,67335
259,0.75,0.098873,634588,257,67335
260,0.125,0.041769,120286,258,67855
260,0.25,0.053592,227038,258,67855
260,0.5,0.073534,440794,258,67855
260,0.75,0.123502,639288,258,67855
261,0.125,0.04244,118573,259,68377
261,0.25,0.061665,226565,259,68377
261,0.5,0.081667,430908,259,68377
261,0.75,0.106206,636827,259,68377
262,0.125,0.045671,118759,260,68901
262,0.25,0.055606,229914,260,68901
262,0.5,0.084296,442549,260,68901
262,0.75,0.126764,650868,260,68901
263,0.125,0.048257,119215,261,69427
263,0.25,0.06261,231208,261,69427
263,0.5,0.093216,442363,261,69427
263,0.75,0.108411,651386,261,69427
264,0.125,0.045973,122078,262,69955
264,0.25,0.060947,232179,262,69955
264,0.5,0.087155,450881,262,69955
264,0.75,0.122095,659606,262,69955
265,0.125,0.038802,124029,263,70485
265,0.25,0.053791,229478,263,70485
265,0.5,0.072381,453945,263,70485
265,0.75,0.099742,658630,263,70485
266,0.125,0.035862,122838,264,71017
266,0.25,0.049266,232969,264,71017
266,0.5,0.092565,452922,264,71017
266,0.75,0.170663,668427,264,71017
267,0.125,0.048928,121775,265,71551
267,0.25,0.056843,234669,265,71551
267,0.5,0.079576,463153,265,71551
267,0.75,0.134135,680605,265,71551
268,0.125,0.048399,126889,266,72087
268,0.25,0.069759,239374,266,72087
268,0.5,0.080217,456754,266,72087
268,0.75,0.128565,681509,266,72087
269,0.125,0.040261,125168,267,72625
269,0.25,0.060849,243487,267,72625
269,0.5,0.079342,463757,267,72625
269,0.75,0.112241,682643,267,72625
270,0.125,0.041153,125490,268,73165
270,0.25,0.057888,240433,268,73165
270,0.5,0.072779,470153,268,73165
270,0.75,0.116039,684782,268,73165
271,0.125,0.045761,130074,269,73707
271,0.25,0.052218,252949,269,73707
271,0.5,0.098018,472595,269,73707
271,0.75,0.141213,695481,269,73707
272,0.125,0.041214,130490,270,74251
272,0.25,0.054318,243928,270,74251
272,0.5,0.098438,478639,270,74251
272,0.75,0.121736,697954,270,74251
273,0.125,0.044679,133207,271,74797
273,0.25,0.052916,248578,271,74797
273,0.5,0.088693,482279,271,74797
273,0.75,0.123202,701505,271,74797
274,0.125,0.042079,132338,272,75345
274,0.25,0.0629,250228,272,75345
274,0.5,0.086876,488325,272,75345
274,0.75,0.135755,711287,272,75345
275,0.125,0.045563,132750,273,75895
275,0.25,0.056417,250234,273,75895
275,0.5,0.095982,478774,273,75895
275,0.75,0.132036,706364,273,75895
276,0.125,0.218991,132179,274,76447
276,0.25,0.055159,256545,274,76447
276,0.5,0.092257,483772,274,76447
276,0.75,0.133244,721476,274,76447
277,0.125,0.038703,136175,275,77001
277,0.25,0.059112,255681,275,77001
277,0.5,0.105835,500895,275,77001
277,0.75,0.120506,721687,275,77001
278,0.125,0.0373,137990,276,77557
278,0.25,0.061881,253024,276,77557
278,0.5,0.098332,499481,276,77557
278,0.75,0.146704,727160,276,77557
279,0.125,0.065529,138213,277,78115
279,0.25,0.07479,259688,277,78115
279,0.5,0.082752,500789,277,78115
279,0.75,0.119142,742687,277,78115
280,0.125,0.043141,137705,278,78675
280,0.25,0.066535,263951,278,78675
280,0.5,0.093943,503016,278,78675
280,0.75,0.108741,738812,278,78675
281,0.125,0.044038,134251,279,79237
281,0.25,0.056152,267447,279,79237
281,0.5,0.100902,510502,279,79237
281,0.75,0.129004,748634,279,79237
282,0.125,0.048774,135669,280,79801
282,0.25,0.063456,263457,280,79801
282,0.5,0.114058,508704,280,79801
282,0.75,0.161722,737476,280,79801
283,0.125,0.051132,140335,281,80367
283,0.25,0.07267,267011,281,80367
283,0.5,0.09506,510090,281,80367
283,0.75,0.136471,746965,281,80367
284,0.125,0.05254,138072,282,80935
284,0.25,0.068742,265782,282,80935
284,0.5,0.281158,515365,282,80935
284,0.75,0.124216,749891,282,80935
285,0.125,0.047541,144117,283,81505
285,0.25,0.056063,274841,283,81505
285,0.5,0.109651,520056,283,81505
285,0.75,0.148239,763484,283,81505
286,0.125,0.043664,141173,284,82077
286,0.25,0.065523,274196,284,82077
286,0.5,0.103663,525893,284,82077
286,0.75,0.139433,772422,284,82077
287,0.125,0.048384,141037,285,82651
287,0.25,0.062635,270186,285,82651
287,0.5,0.113477,524958,285,82651
287,0.75,0.134528,784401,285,82651
288,0.125,0.047009,143428,286,83227
288,0.25,0.102009,280010,286,83227
288,0.5,0.106536,533664,286,83227
288,0.75,0.138662,785674,286,83227
289,0.125,0.043238,141638,287,83805
289,0.25,0.067709,279822,287,83805
289,0.5,0.082776,534547,287,83805
289,0.75,0.129811,780074,287,83805
290,0.125,0.049581,147244,288,84385
290,0.25,0.061971,279523,288,84385
290,0.5,0.093359,540816,288,84385
290,0.75,0.123828,794307,288,84385
291,0.125,0.048341,148157,289,84967
291,0.25,0.055924,278771,289,84967
291,0.5,0.092534,546478,289,84967
291,0.75,0.130629,800097,289,84967
292,0.125,0.04714,150669,290,85551
292,0.25,0.065461,282428,290,85551
292,0.5,0.098666,539459,290,85551
292,0.75,0.310835,806645,290,85551
293,0.125,0.054395,151625,291,86137
293,0.25,0.066687,290180,291,86137
293,0.5,0.115603,549503,291,86137
293,0.75,0.15964,814384,291,86137
294,0.125,0.050544,152488,292,86725
294,0.25,0.064893,283987,292,86725
294,0.5,0.104011,543969,292,86725
294,0.75,0.126376,815335,292,86725
295,0.125,0.056929,150284,293,87315
295,0.25,0.069424,291232,293,87315
295,0.5,0.102262,562103,293,87315
295,0.75,0.136918,814349,293,87315
296,0.125,0.04898,155759,294,87907
296,0.25,0.066186,292186,294,87907
296,0.5,0.11701,555267,294,87907
296,0.75,0.154714,824492,294,87907
297,0.125,0.054031,149497,295,88501
297,0.25,0.06742,288946,295,88501
297,0.5,0.09226,573317,295,88501
297,0.75,0.129536,823370,295,88501
298,0.125,0.049757,159261,296,89097
298,0.25,0.073995,295366,296,89097
298,0.5,0.117113,571331,296,89097
298,0.75,0.151354,839147,296,89097
299,0.125,0.052919,151206,297,89695
299,0.25,0.066384,298198,297,89695
299,0.5,0.138524,571972,297,89695
299,0.75,0.131171,835217,297,89695
300,0.125,0.057736,154572,298,90295
300,0.25,0.067473,302213,298,90295
300,0.5,0.105412,573079,298,90295
300,0.75,0.134343,846716,298,90295
301,0.125,0.259774,153775,299,90897
301,0.25,0.075529,303867,299,90897
301,0.5,0.113613,586951,299,90897
301,0.75,0.153374,847119,299,90897
302,0.125,0.04928,157279,300,91501
302,0.25,0.081062,301938,300,91501
302,0.5,0.101454,594354,300,91501
302,0.75,0.160497,863116,300,91501
303,0.125,0.059778,161173,301,92107
303,0.25,0.07321,300884,301,92107
303,0.5,0.105325,586235,301,92107
303,0.75,0.152049,880216,301,92107
304,0.125,0.046574,158642,302,92715
304,0.25,0.070187,309780,302,92715
304,0.5,0.09486,589591,302,92715
304,0.75,0.133086,867006,302,92715
305,0.125,0.057563,161389,303,93325
305,0.25,0.079782,307945,303,93325
305,0.5,0.102907,597152,303,93325
305,0.75,0.127886,878066,303,93325
306,0.125,0.054235,164020,304,93937
306,0.25,0.066921,307542,304,93937
306,0.5,0.113209,603560,304,93937
306,0.75,0.136026,872499,304,93937
307,0.125,0.048392,164113,305,94551
307,0.25,0.077599,312631,305,94551
307,0.5,0.106573,602055,305,94551
307,0.75,0.144289,894566,305,94551
308,0.125,0.047398,162299,306,95167
308,0.25,0.071343,316413,306,95167
308,0.5,0.109206,603150,306,95167
308,0.75,0.147356,900587,306,95167
309,0.125,0.266778,168333,307,95785
309,0.25,0.082982,315649,307,95785
309,0.5,0.12467,610802,307,95785
309,0.75,0.167051,921036,307,95785
310,0.125,0.061604,164765,308,96405
310,0.25,0.066783,314374,308,96405
310,0.5,0.158059,611539,308,96405
310,0.75,0.149451,908797,308,96405
311,0.125,0.072034,167590,309,97027
311,0.25,0.076263,313183,309,97027
311,0.5,0.152533,618771,309,97027
311,0.75,0.214686,908272,309,97027
312,0.125,0.086069,166909,310,97651
312,0.25,0.083335,321276,310,97651
312,0.5,0.137687,631607,310,97651
312,0.75,0.181529,911073,310,97651
313,0.125,0.057701,174176,311,98277
313,0.25,0.08224,332406,311,98277
313,0.5,0.103512,631074,311,98277
313,0.75,0.159649,901517,311,98277
314,0.125,0.055925,172258,312,98905
314,0.25,0.078876,325228,312,98905
314,0.5,0.110088,628334,312,98905
314,0.75,0.142999,922409,312,98905
315,0.125,0.054961,167867,313,99535
315,0.25,0.073871,327000,313,99535
315,0.5,0.104562,626246,313,99535
315,0.75,0.143601,907856,313,99535
316,0.125,0.05219,173460,314,100167
316,0.25,0.074307,327469,314,100167
316,0.5,0.124479,648096,314,100167
316,0.75,0.150748,929951,314,100167
317,0.125,0.051349,174176,315,100801
317,0.25,0.086395,335250,315,100801
317,0.5,0.107604,643005,315,100801
317,0.75,0.153668,940468,315,100801
318,0.125,0.052216,173001,316,101437
318,0.25,0.078877,332349,316,101437
318,0.5,0.126773,649270,316,101437
318,0.75,0.155789,955075,316,101437
319,0.125,0.056443,177711,317,102075
319,0.25,0.084515,330212,317,102075
319,0.5,0.105217,646162,317,102075
319,0.75,0.143343,943747,317,102075
320,0.125,0.0584,177115,318,102715
320,0.25,0.067389,338464,318,102715
320,0.5,0.134055,655629,318,102715
320,0.75,0.187799,966171,318,102715
321,0.125,0.06064,178873,319,103357
321,0.25,0.079762,339998,319,103357
321,0.5,0.12869,655673,319,103357
321,0.75,0.177377,948939,319,103357
322,0.125,0.055526,180426,320,104001
322,0.25,0.098886,341625,320,104001
322,0.5,0.108004,664455,320,104001
322,0.75,0.162924,977216,320,104001
323,0.125,0.052572,177364,321,104647
323,0.25,0.070635,345873,321,104647
323,0.5,0.114006,654470,321,104647
323,0.75,0.146636,970063,321,104647
324,0.125,0.257794,183165,322,105295
324,0.25,0.072484,349547,322,105295
324,0.5,0.124231,665181,322,105295
324,0.75,0.202373,986408,322,105295
325,0.125,0.058657,181355,323,105945
325,0.25,0.072304,345260,323,105945
325,0.5,0.144791,680371,323,105945
325,0.75,0.18048,981084,323,105945
326,0.125,0.053947,182386,324,106597
326,0.25,0.09085,351254,324,106597
326,0.5,0.12555,674798,324,106597
326,0.75,0.179068,972306,324,106597
327,0.125,0.058329,180260,325,107251
327,0.25,0.08336,351092,325,107251
327,0.5,0.135183,680466,325,107251
327,0.75,0.156484,1004828,325,107251
328,0.125,0.0694,185750,326,107907
328,0.25,0.090699,358242,326,107907
328,0.5,0.13051,682409,326,107907
328,0.75,0.187416,1012896,326,107907
329,0.125,0.069299,185233,327,108565
329,0.25,0.080194,358096,327,108565
329,0.5,0.155771,681770,327,108565
329,0.75,0.190658,997056,327,108565
330,0.125,0.064475,188367,328,109225
330,0.25,0.085488,359873,328,109225
330,0.5,0.134817,698426,328,109225
330,0.75,0.201859,1005117,328,109225
331,0.125,0.076914,188277,329,109887
331,0.25,0.077278,364130,329,109887
331,0.5,0.158068,696757,329,109887
331,0.75,0.163175,1009910,329,109887
332,0.125,0.061669,192007,330,110551
332,0.25,0.102183,362186,330,110551
332,0.5,0.135176,704207,330,110551
332,0.75,0.162228,1016910,330,110551
333,0.125,0.064603,189327,331,111217
333,0.25,0.0785,365507,331,111217
333,0.5,0.129491,713567,331,111217
333,0.75,0.184828,1047744,331,111217
334,0.125,0.059848,195947,332,111885
334,0.25,0.093555,366543,332,111885
334,0.5,0.131419,709237,332,111885
334,0.75,0.190561,1046163,332,111885
335,0.125,0.059648,197380,333,112555
335,0.25,0.102496,370480,333,112555
335,0.5,0.120029,715152,333,112555
335,0.75,0.182303,1028395,333,112555
336,0.125,0.063226,195996,334,113227
336,0.25,0.087493,376093,334,113227
336,0.5,0.225153,722286,334,113227
336,0.75,0.222595,1043154,334,113227
337,0.125,0.080567,195195,335,113901
337,0.25,0.097713,374969,335,113901
337,0.5,0.118311,728205,335,113901
337,0.75,0.172109,1055832,335,113901
338,0.125,0.057844,197624,336,114577
338,0.25,0.270605,373843,336,114577
338,0.5,0.155077,724587,336,114577
338,0.75,0.17004,1068678,336,114577
339,0.125,0.058667,197917,337,115255
339,0.25,0.100403,377387,337,115255
339,0.5,0.125773,743116,337,115255
339,0.75,0.161768,1077592,337,115255
340,0.125,0.057651,201280,338,115935
340,0.25,0.102296,384365,338,115935
340,0.5,0.162452,732181,338,115935
340,0.75,0.199381,1076052,338,115935
341,0.125,0.076788,203207,339,116617
341,0.25,0.10924,384873,339,116617
341,0.5,0.14748,749036,339,116617
341,0.75,0.191393,1075088,339,116617
342,0.125,0.060359,194622,340,117301
342,0.25,0.08804,388117,340,117301
342,0.5,0.132068,741148,340,117301
342,0.75,0.179827,1099644,340,117301
343,0.125,0.069689,202805,341,117987
343,0.25,0.094752,393915,341,117987
343,0.5,0.137452,736877,341,117987
343,0.75,0.207734,1113095,341,117987
344,0.125,0.066469,204256,342,118675
344,0.25,0.082494,397119,342,118675
344,0.5,0.130128,747658,342,118675
344,0.75,0.194638,1112360,342,118675
345,0.125,0.066521,208514,343,119365
345,0.25,0.080666,393177,343,119365
345,0.5,0.141693,763138,343,119365
345,0.75,0.234034,1116235,343,119365
346,0.125,0.074778,204549,344,120057
346,0.25,0.099539,393731,344,120057
346,0.5,0.160412,771218,344,120057
346,0.75,0.213709,1099914,344,120057
347,0.125,0.061059,207555,345,120751
347,0.25,0.100162,398604,345,120751
347,0.5,0.15983,765855,345,120751
347,0.75,0.206203,1117191,345,120751
348,0.125,0.082304,205695,346,121447
348,0.25,0.08118,398807,346,121447
348,0.5,0.15584,767354,346,121447
348,0.75,0.206034,1123854,346,121447
349,0.125,0.07312,205766,347,122145
349,0.25,0.089224,400763,347,122145
349,0.5,0.150823,773123,347,122145
349,0.75,0.199143,1143556,347,122145
350,0.125,0.061954,209568,348,122845
350,0.25,0.102306,399127,348,122845
350,0.5,0.170548,782945,348,122845
350,0.75,0.212821,1155556,348,122845
351,0.125,0.108387,213647,349,123547
351,0.25,0.094817,397895,349,123547
351,0.5,0.14513,780278,349,123547
351,0.75,0.168834,1147196,349,123547
352,0.125,0.056445,214200,350,124251
352,0.25,0.086818,406632,350,124251
352,0.5,0.154881,779407,350,124251
352,0.75,0.213764,1169469,350,124251
353,0.125,0.078255,210197,351,124957
353,0.25,0.129747,405443,351,124957
353,0.5,0.165818,780811,351,124957
353,0.75,0.22414,1174015,351,124957
354,0.125,0.077268,214821,352,125665
354,0.25,0.124918,415939,352,125665
354,0.5,0.149031,795396,352,125665
354,0.75,0.218905,1170299,352,125665
355,0.125,0.102165,218833,353,126375
355,0.25,0.111467,421189,353,126375
355,0.5,0.155332,794031,353,126375
355,0.75,0.207416,1173502,353,126375
356,0.125,0.067281,217223,354,127087
356,0.25,0.094408,424793,354,127087
356,0.5,0.175326,805584,354,127087
356,0.75,0.219605,1180278,354,127087
357,0.125,0.067984,218873,355,127801
357,0.25,0.090443,425220,355,127801
357,0.5,0.165377,803732,355,127801
357,0.75,0.246629,1202391,355,127801
358,0.125,0.081326,221217,356,128517
358,0.25,0.090733,426020,356,128517
358,0.5,0.391933,815971,356,128517
358,0.75,0.221572,1195332,356,128517
359,0.125,0.092248,222190,357,129235
359,0.25,0.089938,423641,357,129235
359,0.5,0.158074,814517,357,129235
359,0.75,0.232047,1202930,357,129235
360,0.125,0.070449,226858,358,129955
360,0.25,0.091208,431004,358,129955
360,0.5,0.139518,821755,358,129955
360,0.75,0.188714,1199995,358,129955
361,0.125,0.066808,225208,359,130677
361,0.25,0.105281,428526,359,130677
361,0.5,0.148651,830720,359,130677
361,0.75,0.198972,1203230,359,130677
362,0.125,0.065893,222430,360,131401
362,0.25,0.104729,433612,360,131401
362,0.5,0.15617,828367,360,131401
362,0.75,0.186005,1226985,360,131401
363,0.125,0.067308,224711,361,132127
363,0.25,0.110282,436693,361,132127
363,0.5,0.170517,832709,361,132127
363,0.75,0.222569,1251560,361,132127
364,0.125,0.065671,228619,362,132855
364,0.25,0.107075,434971,362,132855
364,0.5,0.17413,841856,362,132855
364,0.75,0.229455,1240761,362,132855
365,0.125,0.307788,227254,363,133585
365,0.25,0.122236,434461,363,133585
365,0.5,0.19148,849631,363,133585
365,0.75,0.212372,1237414,363,133585
366,0.125,0.088098,226747,364,134317
366,0.25,0.11931,438789,364,134317
366,0.5,0.167054,847826,364,134317
366,0.75,0.245409,1241030,364,134317
367,0.125,0.084472,232163,365,135051
367,0.25,0.108872,433945,365,135051
367,0.5,0.166715,842854,365,135051
367,0.75,0.206808,1285025,365,135051
368,0.125,0.078931,239029,366,135787
368,0.25,0.108232,442136,366,135787
368,0.5,0.19013,872192,366,135787
368,0.75,0.222857,1266565,366,135787
369,0.125,0.090875,240383,367,136525
369,0.25,0.099339,440932,367,136525
369,0.5,0.147823,852826,367,136525
369,0.75,0.201401,1280838,367,136525
370,0.125,0.074592,239837,368,137265
370,0.25,0.120295,457308,368,137265
